1.18668994E+003	1.65002289E+001	7.16030029E+002
1.17715002E+003	1.65002289E+001	7.08309998E+002
1.17957996E+003	1.65002289E+001	7.28380005E+002
1.18668994E+003	1.65002289E+001	7.16030029E+002
1.16864001E+003	1.65002289E+001	7.19119995E+002
1.17121997E+003	1.65002289E+001	7.21409973E+002
1.17715002E+003	1.65002289E+001	7.08309998E+002
1.16864001E+003	1.65002289E+001	7.19119995E+002
1.17121997E+003	1.65002289E+001	7.21409973E+002
1.17394995E+003	1.65002289E+001	7.23820007E+002
1.17388000E+003	1.65002289E+001	7.40059998E+002
1.17957996E+003	1.65002289E+001	7.28380005E+002
1.17394995E+003	1.65002289E+001	7.23820007E+002
1.16709998E+003	1.65002289E+001	7.36859985E+002
1.16709998E+003	1.65002289E+001	7.36859985E+002
1.17388000E+003	1.65002289E+001	7.40059998E+002
1.18668994E+003	0.00000000E+000	7.16030029E+002
1.17715002E+003	0.00000000E+000	7.08309998E+002
1.17957996E+003	0.00000000E+000	7.28380005E+002
1.18668994E+003	0.00000000E+000	7.16030029E+002
1.16864001E+003	0.00000000E+000	7.19119995E+002
1.17121997E+003	0.00000000E+000	7.21409973E+002
1.17715002E+003	0.00000000E+000	7.08309998E+002
1.16864001E+003	0.00000000E+000	7.19119995E+002
1.17121997E+003	0.00000000E+000	7.21409973E+002
1.17394995E+003	0.00000000E+000	7.23820007E+002
1.17388000E+003	0.00000000E+000	7.40059998E+002
1.17957996E+003	0.00000000E+000	7.28380005E+002
1.17394995E+003	0.00000000E+000	7.23820007E+002
1.16709998E+003	0.00000000E+000	7.36859985E+002
1.16709998E+003	0.00000000E+000	7.36859985E+002
1.17388000E+003	0.00000000E+000	7.40059998E+002
1.17388000E+003	1.65002289E+001	7.40059998E+002
1.17957996E+003	1.65002289E+001	7.28380005E+002
1.18668994E+003	1.65002289E+001	7.16030029E+002
1.17715002E+003	1.65002289E+001	7.08309998E+002
1.16864001E+003	1.65002289E+001	7.19119995E+002
1.17121997E+003	1.65002289E+001	7.21409973E+002
1.17394995E+003	1.65002289E+001	7.23820007E+002
1.16709998E+003	1.65002289E+001	7.36859985E+002
1.17388000E+003	1.65002289E+001	7.40059998E+002
1.17388000E+003	0.00000000E+000	7.40059998E+002
1.17957996E+003	0.00000000E+000	7.28380005E+002
1.18668994E+003	0.00000000E+000	7.16030029E+002
1.17715002E+003	0.00000000E+000	7.08309998E+002
1.16864001E+003	0.00000000E+000	7.19119995E+002
1.17121997E+003	0.00000000E+000	7.21409973E+002
1.17394995E+003	0.00000000E+000	7.23820007E+002
1.16709998E+003	0.00000000E+000	7.36859985E+002
1.17388000E+003	0.00000000E+000	7.40059998E+002
