3.52170013E+002	4.20000000E+001	1.71600000E+003
3.72239990E+002	4.20000000E+001	1.71605005E+003
3.72239990E+002	4.20000000E+001	1.71605005E+003
3.72410004E+002	4.20000000E+001	1.68880005E+003
3.72410004E+002	4.20000000E+001	1.68880005E+003
3.52309998E+002	4.20000000E+001	1.68864001E+003
3.52309998E+002	4.20000000E+001	1.68864001E+003
3.52170013E+002	4.20000000E+001	1.71600000E+003
3.52170013E+002	3.90000000E+001	1.71600000E+003
3.72239990E+002	3.90000000E+001	1.71605005E+003
3.72239990E+002	3.90000000E+001	1.71605005E+003
3.72410004E+002	3.90000000E+001	1.68880005E+003
3.72410004E+002	3.90000000E+001	1.68880005E+003
3.52309998E+002	3.90000000E+001	1.68864001E+003
3.52309998E+002	3.90000000E+001	1.68864001E+003
3.52170013E+002	3.90000000E+001	1.71600000E+003
3.52170013E+002	3.60000000E+001	1.71600000E+003
3.72239990E+002	3.60000000E+001	1.71605005E+003
3.72239990E+002	3.60000000E+001	1.71605005E+003
3.72410004E+002	3.60000000E+001	1.68880005E+003
3.72410004E+002	3.60000000E+001	1.68880005E+003
3.52309998E+002	3.60000000E+001	1.68864001E+003
3.52309998E+002	3.60000000E+001	1.68864001E+003
3.52170013E+002	3.60000000E+001	1.71600000E+003
3.52170013E+002	3.30000000E+001	1.71600000E+003
3.72239990E+002	3.30000000E+001	1.71605005E+003
3.72239990E+002	3.30000000E+001	1.71605005E+003
3.72410004E+002	3.30000000E+001	1.68880005E+003
3.72410004E+002	3.30000000E+001	1.68880005E+003
3.52309998E+002	3.30000000E+001	1.68864001E+003
3.52309998E+002	3.30000000E+001	1.68864001E+003
3.52170013E+002	3.30000000E+001	1.71600000E+003
3.52170013E+002	3.00000000E+001	1.71600000E+003
3.72239990E+002	3.00000000E+001	1.71605005E+003
3.72239990E+002	3.00000000E+001	1.71605005E+003
3.72410004E+002	3.00000000E+001	1.68880005E+003
3.72410004E+002	3.00000000E+001	1.68880005E+003
3.52309998E+002	3.00000000E+001	1.68864001E+003
3.52309998E+002	3.00000000E+001	1.68864001E+003
3.52170013E+002	3.00000000E+001	1.71600000E+003
3.52170013E+002	2.70000000E+001	1.71600000E+003
3.72239990E+002	2.70000000E+001	1.71605005E+003
3.72239990E+002	2.70000000E+001	1.71605005E+003
3.72410004E+002	2.70000000E+001	1.68880005E+003
3.72410004E+002	2.70000000E+001	1.68880005E+003
3.52309998E+002	2.70000000E+001	1.68864001E+003
3.52309998E+002	2.70000000E+001	1.68864001E+003
3.52170013E+002	2.70000000E+001	1.71600000E+003
3.52170013E+002	2.40000000E+001	1.71600000E+003
3.72239990E+002	2.40000000E+001	1.71605005E+003
3.72239990E+002	2.40000000E+001	1.71605005E+003
3.72410004E+002	2.40000000E+001	1.68880005E+003
3.72410004E+002	2.40000000E+001	1.68880005E+003
3.52309998E+002	2.40000000E+001	1.68864001E+003
3.52309998E+002	2.40000000E+001	1.68864001E+003
3.52170013E+002	2.40000000E+001	1.71600000E+003
3.52170013E+002	2.10000000E+001	1.71600000E+003
3.72239990E+002	2.10000000E+001	1.71605005E+003
3.72239990E+002	2.10000000E+001	1.71605005E+003
3.72410004E+002	2.10000000E+001	1.68880005E+003
3.72410004E+002	2.10000000E+001	1.68880005E+003
3.52309998E+002	2.10000000E+001	1.68864001E+003
3.52309998E+002	2.10000000E+001	1.68864001E+003
3.52170013E+002	2.10000000E+001	1.71600000E+003
3.52170013E+002	1.80000000E+001	1.71600000E+003
3.72239990E+002	1.80000000E+001	1.71605005E+003
3.72239990E+002	1.80000000E+001	1.71605005E+003
3.72410004E+002	1.80000000E+001	1.68880005E+003
3.72410004E+002	1.80000000E+001	1.68880005E+003
3.52309998E+002	1.80000000E+001	1.68864001E+003
3.52309998E+002	1.80000000E+001	1.68864001E+003
3.52170013E+002	1.80000000E+001	1.71600000E+003
3.52170013E+002	1.50000000E+001	1.71600000E+003
3.72239990E+002	1.50000000E+001	1.71605005E+003
3.72239990E+002	1.50000000E+001	1.71605005E+003
3.72410004E+002	1.50000000E+001	1.68880005E+003
3.72410004E+002	1.50000000E+001	1.68880005E+003
3.52309998E+002	1.50000000E+001	1.68864001E+003
3.52309998E+002	1.50000000E+001	1.68864001E+003
3.52170013E+002	1.50000000E+001	1.71600000E+003
3.52170013E+002	1.20000000E+001	1.71600000E+003
3.72239990E+002	1.20000000E+001	1.71605005E+003
3.72239990E+002	1.20000000E+001	1.71605005E+003
3.72410004E+002	1.20000000E+001	1.68880005E+003
3.72410004E+002	1.20000000E+001	1.68880005E+003
3.52309998E+002	1.20000000E+001	1.68864001E+003
3.52309998E+002	1.20000000E+001	1.68864001E+003
3.52170013E+002	1.20000000E+001	1.71600000E+003
3.52170013E+002	9.00000000E+000	1.71600000E+003
3.72239990E+002	9.00000000E+000	1.71605005E+003
3.72239990E+002	9.00000000E+000	1.71605005E+003
3.72410004E+002	9.00000000E+000	1.68880005E+003
3.72410004E+002	9.00000000E+000	1.68880005E+003
3.52309998E+002	9.00000000E+000	1.68864001E+003
3.52309998E+002	9.00000000E+000	1.68864001E+003
3.52170013E+002	9.00000000E+000	1.71600000E+003
3.52170013E+002	6.00000000E+000	1.71600000E+003
3.72239990E+002	6.00000000E+000	1.71605005E+003
3.72239990E+002	6.00000000E+000	1.71605005E+003
3.72410004E+002	6.00000000E+000	1.68880005E+003
3.72410004E+002	6.00000000E+000	1.68880005E+003
3.52309998E+002	6.00000000E+000	1.68864001E+003
3.52309998E+002	6.00000000E+000	1.68864001E+003
3.52170013E+002	6.00000000E+000	1.71600000E+003
3.52170013E+002	3.00000000E+000	1.71600000E+003
3.72239990E+002	3.00000000E+000	1.71605005E+003
3.72239990E+002	3.00000000E+000	1.71605005E+003
3.72410004E+002	3.00000000E+000	1.68880005E+003
3.72410004E+002	3.00000000E+000	1.68880005E+003
3.52309998E+002	3.00000000E+000	1.68864001E+003
3.52309998E+002	3.00000000E+000	1.68864001E+003
3.52170013E+002	3.00000000E+000	1.71600000E+003
3.52170013E+002	0.00000000E+000	1.71600000E+003
3.72239990E+002	0.00000000E+000	1.71605005E+003
3.72239990E+002	0.00000000E+000	1.71605005E+003
3.72410004E+002	0.00000000E+000	1.68880005E+003
3.72410004E+002	0.00000000E+000	1.68880005E+003
3.52309998E+002	0.00000000E+000	1.68864001E+003
3.52309998E+002	0.00000000E+000	1.68864001E+003
3.52170013E+002	0.00000000E+000	1.71600000E+003
3.52170013E+002	4.20000000E+001	1.71600000E+003
3.72239990E+002	4.20000000E+001	1.71605005E+003
3.72410004E+002	4.20000000E+001	1.68880005E+003
3.52309998E+002	4.20000000E+001	1.68864001E+003
3.52170013E+002	4.20000000E+001	1.71600000E+003
3.52170013E+002	0.00000000E+000	1.71600000E+003
3.72239990E+002	0.00000000E+000	1.71605005E+003
3.72410004E+002	0.00000000E+000	1.68880005E+003
3.52309998E+002	0.00000000E+000	1.68864001E+003
3.52170013E+002	0.00000000E+000	1.71600000E+003
