6.95330017E+002	0.00000000E+000	1.30518994E+003
6.66840027E+002	0.00000000E+000	1.30353003E+003
6.67659973E+002	0.00000000E+000	1.28743005E+003
6.61039978E+002	0.00000000E+000	1.28681995E+003
6.56380005E+002	0.00000000E+000	1.28318005E+003
6.56710022E+002	0.00000000E+000	1.26762000E+003
6.60590027E+002	0.00000000E+000	1.26321997E+003
7.10260010E+002	0.00000000E+000	1.26595996E+003
7.13770020E+002	0.00000000E+000	1.26906995E+003
7.12820007E+002	0.00000000E+000	1.30255005E+003
6.95539978E+002	0.00000000E+000	1.30218005E+003
6.95330017E+002	0.00000000E+000	1.30518994E+003
