1.19120996E+003	1.00000000E+001	8.07000000E+002
1.19818994E+003	1.00000000E+001	7.96440002E+002
1.20406995E+003	1.00000000E+001	7.66140015E+002
1.18567004E+003	1.00000000E+001	7.55109985E+002
1.19977002E+003	1.00000000E+001	7.72450012E+002
1.20406995E+003	1.00000000E+001	7.66140015E+002
1.19818994E+003	1.00000000E+001	7.96440002E+002
1.18503003E+003	1.00000000E+001	7.88859985E+002
1.18503003E+003	1.00000000E+001	7.88859985E+002
1.19977002E+003	1.00000000E+001	7.72450012E+002
1.16047998E+003	1.00000000E+001	7.88609985E+002
1.19120996E+003	1.00000000E+001	8.07000000E+002
1.18567004E+003	1.00000000E+001	7.55109985E+002
1.16047998E+003	1.00000000E+001	7.88609985E+002
1.19120996E+003	0.00000000E+000	8.07000000E+002
1.19818994E+003	0.00000000E+000	7.96440002E+002
1.20406995E+003	0.00000000E+000	7.66140015E+002
1.18567004E+003	0.00000000E+000	7.55109985E+002
1.19977002E+003	0.00000000E+000	7.72450012E+002
1.20406995E+003	0.00000000E+000	7.66140015E+002
1.19818994E+003	0.00000000E+000	7.96440002E+002
1.18503003E+003	0.00000000E+000	7.88859985E+002
1.18503003E+003	0.00000000E+000	7.88859985E+002
1.19977002E+003	0.00000000E+000	7.72450012E+002
1.16047998E+003	0.00000000E+000	7.88609985E+002
1.19120996E+003	0.00000000E+000	8.07000000E+002
1.18567004E+003	0.00000000E+000	7.55109985E+002
1.16047998E+003	0.00000000E+000	7.88609985E+002
1.19120996E+003	1.00000000E+001	8.07000000E+002
1.16047998E+003	1.00000000E+001	7.88609985E+002
1.18567004E+003	1.00000000E+001	7.55109985E+002
1.20406995E+003	1.00000000E+001	7.66140015E+002
1.19977002E+003	1.00000000E+001	7.72450012E+002
1.18503003E+003	1.00000000E+001	7.88859985E+002
1.19818994E+003	1.00000000E+001	7.96440002E+002
1.19120996E+003	1.00000000E+001	8.07000000E+002
1.19120996E+003	0.00000000E+000	8.07000000E+002
1.16047998E+003	0.00000000E+000	7.88609985E+002
1.18567004E+003	0.00000000E+000	7.55109985E+002
1.20406995E+003	0.00000000E+000	7.66140015E+002
1.19977002E+003	0.00000000E+000	7.72450012E+002
1.18503003E+003	0.00000000E+000	7.88859985E+002
1.19818994E+003	0.00000000E+000	7.96440002E+002
1.19120996E+003	0.00000000E+000	8.07000000E+002
